ACTECON;GRUANALI;antigüedad;TAMAEMP;nrotrab;riesgo;categoria;target;modular;prom_antes;cant_antes
ACT_ECON_11;GRU_AN_2;25;TAMA__2;105;RIESGO__1;CATEGORIA__6;4;MODULAR__2;3225.0589;2665
ACT_ECON_11;GRU_AN_2;25;TAMA__2;105;RIESGO__1;CATEGORIA__6;4;MODULAR__2;2569.783;3550
ACT_ECON_8;GRU_AN_4;25;TAMA__1;406;RIESGO__0;CATEGORIA__0;1;MODULAR__2;2096.75073333333;3552
ACT_ECON_8;GRU_AN_4;25;TAMA__1;406;RIESGO__0;CATEGORIA__0;1;MODULAR__2;2327.0661;3551
ACT_ECON_8;GRU_AN_4;25;TAMA__1;406;RIESGO__0;CATEGORIA__0;2;MODULAR__1;3535.09003333333;3548
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;1;MODULAR__1;3535.09003333333;3549
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;1;MODULAR__2;3518.12776666667;3547
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;1;MODULAR__2;2552.82073333333;3546
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;1;MODULAR__2;2552.82073333333;3545
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;1;MODULAR__1;3709.85856666667;3543
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;1;MODULAR__1;2552.82073333333;3544
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;1;MODULAR__2;4731.87586666667;3542
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;1;MODULAR__2;5262.10433333333;3541
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;1;MODULAR__1;4646.00663333333;3540
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;1;MODULAR__1;456.6289;3535
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__2;3787.8761;3539
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__2;3459.11246666667;3538
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__1;3102.6749;3537
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__1;492.9453;3536
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__2;255.164066666667;3534
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__1;2684.04463333333;3533
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__2;3817.7674;2657
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__1;4251.117;2656
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__2;4408.96713333333;2655
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__2;4756.01333333333;2654
ACT_ECON_48;GRU_AN_13;14;TAMA__2;471;RIESGO__2;CATEGORIA__3;4;MODULAR__2;4290.0651;2653
ACT_ECON_15;GRU_AN_6;8;TAMA__2;213;RIESGO__3;CATEGORIA__1;1;MODULAR__2;3999.10283333333;2652
ACT_ECON_15;GRU_AN_6;8;TAMA__2;213;RIESGO__3;CATEGORIA__1;1;MODULAR__2;3747.13843333333;2651
ACT_ECON_15;GRU_AN_6;8;TAMA__2;213;RIESGO__3;CATEGORIA__1;1;MODULAR__2;4245.37633333333;2650
ACT_ECON_34;GRU_AN_6;10;TAMA__2;60;RIESGO__2;CATEGORIA__4;2;MODULAR__2;4384.84483333333;2648
ACT_ECON_22;GRU_AN_9;61;TAMA__2;70;RIESGO__1;CATEGORIA__6;2;MODULAR__2;4270.7717;2649
ACT_ECON_45;GRU_AN_4;14;TAMA__2;861;RIESGO__3;CATEGORIA__2;4;MODULAR__2;4175.66603333333;2647
ACT_ECON_45;GRU_AN_4;14;TAMA__2;861;RIESGO__3;CATEGORIA__2;4;MODULAR__2;3644.2405;2645
ACT_ECON_45;GRU_AN_4;14;TAMA__2;861;RIESGO__3;CATEGORIA__2;4;MODULAR__2;3886.72346666667;2646
ACT_ECON_42;GRU_AN_11;20;TAMA__2;768;RIESGO__1;CATEGORIA__6;1;MODULAR__2;3387.54466666667;2644
ACT_ECON_42;GRU_AN_11;20;TAMA__2;768;RIESGO__1;CATEGORIA__6;4;MODULAR__1;4109.83686666667;2643
ACT_ECON_36;GRU_AN_6;17;TAMA__2;1280;RIESGO__3;CATEGORIA__1;1;MODULAR__1;7157.4487;2642
ACT_ECON_36;GRU_AN_6;17;TAMA__2;1280;RIESGO__3;CATEGORIA__1;1;MODULAR__1;7376.13803333333;2641
ACT_ECON_36;GRU_AN_6;17;TAMA__2;1280;RIESGO__3;CATEGORIA__1;1;MODULAR__1;6993.45966666667;2640
ACT_ECON_36;GRU_AN_6;17;TAMA__2;1280;RIESGO__3;CATEGORIA__1;1;MODULAR__1;1943.2657;2625
ACT_ECON_36;GRU_AN_6;17;TAMA__2;1280;RIESGO__3;CATEGORIA__1;4;MODULAR__1;4141.2374;2637
ACT_ECON_36;GRU_AN_6;17;TAMA__2;1280;RIESGO__3;CATEGORIA__1;4;MODULAR__1;4012.45686666667;2639
ACT_ECON_36;GRU_AN_6;17;TAMA__2;1280;RIESGO__3;CATEGORIA__1;4;MODULAR__1;3784.68063333333;2638
ACT_ECON_36;GRU_AN_6;17;TAMA__2;1280;RIESGO__3;CATEGORIA__1;4;MODULAR__1;4824.8581;2636
ACT_ECON_36;GRU_AN_6;17;TAMA__2;1280;RIESGO__3;CATEGORIA__1;4;MODULAR__1;5724.0423;2634
ACT_ECON_20;GRU_AN_4;36;TAMA__2;71;RIESGO__2;CATEGORIA__4;4;MODULAR__1;5637.3612;2635
ACT_ECON_20;GRU_AN_4;36;TAMA__2;71;RIESGO__2;CATEGORIA__4;4;MODULAR__1;5365.22966666667;2633
ACT_ECON_20;GRU_AN_4;36;TAMA__2;71;RIESGO__2;CATEGORIA__4;1;MODULAR__1;5461.4168;2632
ACT_ECON_20;GRU_AN_4;36;TAMA__2;71;RIESGO__2;CATEGORIA__4;1;MODULAR__1;4563.44483333333;2631
ACT_ECON_20;GRU_AN_4;36;TAMA__2;71;RIESGO__2;CATEGORIA__4;3;MODULAR__1;3653.90393333333;2630
ACT_ECON_20;GRU_AN_4;36;TAMA__2;71;RIESGO__2;CATEGORIA__4;3;MODULAR__1;2250.38966666667;2629
ACT_ECON_4;GRU_AN_3;56;TAMA__2;90;RIESGO__2;CATEGORIA__3;1;MODULAR__1;1969.43756666667;2628
ACT_ECON_4;GRU_AN_3;56;TAMA__2;90;RIESGO__2;CATEGORIA__3;2;MODULAR__2;1956.35163333333;2627
ACT_ECON_11;GRU_AN_2;28;TAMA__2;347;RIESGO__1;CATEGORIA__6;4;MODULAR__1;1943.2657;2626
ACT_ECON_11;GRU_AN_2;28;TAMA__2;347;RIESGO__1;CATEGORIA__6;4;MODULAR__2;3648.15756666667;2610
ACT_ECON_11;GRU_AN_2;28;TAMA__2;347;RIESGO__1;CATEGORIA__6;4;MODULAR__1;1956.35163333333;2624
ACT_ECON_41;GRU_AN_9;25;TAMA__2;69;RIESGO__1;CATEGORIA__6;4;MODULAR__1;1969.43756666667;2623
ACT_ECON_43;GRU_AN_4;65;TAMA__2;222;RIESGO__2;CATEGORIA__5;2;MODULAR__2;1969.43756666667;2622
ACT_ECON_15;GRU_AN_6;19;TAMA__2;49;RIESGO__3;CATEGORIA__1;2;MODULAR__1;1956.35163333333;2621
ACT_ECON_15;GRU_AN_6;19;TAMA__2;49;RIESGO__3;CATEGORIA__1;1;MODULAR__1;1943.2657;2620
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;2;MODULAR__1;1943.2657;2619
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;4;MODULAR__1;1943.2657;2618
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;4;MODULAR__1;1956.35163333333;2617
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;4;MODULAR__1;1969.43756666667;2616
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;4;MODULAR__1;1982.5235;2615
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;4;MODULAR__1;1982.5235;2614
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;4;MODULAR__1;1969.43756666667;2612
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;4;MODULAR__1;1982.5235;2613
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;4;MODULAR__2;3124.23036666667;2611
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;4;MODULAR__2;3720.94556666667;2602
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;4;MODULAR__1;3720.94556666667;2601
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;3;MODULAR__1;4269.3416;2609
ACT_ECON_12;GRU_AN_4;14;TAMA__2;309;RIESGO__3;CATEGORIA__4;3;MODULAR__1;3685.7264;2608
ACT_ECON_42;GRU_AN_11;3;TAMA__4;48;RIESGO__1;CATEGORIA__6;4;MODULAR__1;3757.86606666667;2607
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;4;MODULAR__2;3720.94556666667;2606
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;4;MODULAR__2;3720.94556666667;2605
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;4;MODULAR__2;3720.94556666667;2604
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;4;MODULAR__2;3720.94556666667;2603
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;4;MODULAR__2;3720.94556666667;2600
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;4;MODULAR__2;3720.94556666667;2599
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;4;MODULAR__1;3802.14053333333;2598
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;4;MODULAR__2;3935.25716666667;2597
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;4;MODULAR__2;4041.3414;2596
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;2;MODULAR__2;4068.3738;2595
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;3;MODULAR__2;4041.3414;2594
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;3;MODULAR__2;4041.3414;2593
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;3;MODULAR__2;3885.03086666667;2592
ACT_ECON_31;GRU_AN_3;31;TAMA__2;122;RIESGO__2;CATEGORIA__6;3;MODULAR__2;3755.75273333333;2591
ACT_ECON_33;GRU_AN_9;16;TAMA__2;98;RIESGO__2;CATEGORIA__6;1;MODULAR__2;3007.13513333333;2590
ACT_ECON_74;GRU_AN_7;11;TAMA__4;35;RIESGO__3;CATEGORIA__1;4;MODULAR__2;1151.76996666667;2589
ACT_ECON_14;GRU_AN_4;9;TAMA__2;74;RIESGO__1;CATEGORIA__5;1;MODULAR__2;1480.72853333333;2588
ACT_ECON_14;GRU_AN_4;9;TAMA__2;74;RIESGO__1;CATEGORIA__5;4;MODULAR__2;2177.1812;2314
ACT_ECON_14;GRU_AN_4;9;TAMA__2;74;RIESGO__1;CATEGORIA__5;4;MODULAR__2;2157.54723333333;2316
ACT_ECON_24;GRU_AN_4;9;TAMA__2;17;RIESGO__2;CATEGORIA__4;1;MODULAR__2;2171.97896666667;2315
ACT_ECON_45;GRU_AN_4;14;TAMA__2;1355;RIESGO__3;CATEGORIA__2;4;MODULAR__2;2070.89973333333;2307
ACT_ECON_45;GRU_AN_4;14;TAMA__2;1355;RIESGO__3;CATEGORIA__2;4;MODULAR__2;2182.28036666667;2313
ACT_ECON_45;GRU_AN_4;14;TAMA__2;1355;RIESGO__3;CATEGORIA__2;4;MODULAR__2;2182.28036666667;2312
ACT_ECON_45;GRU_AN_4;14;TAMA__2;1355;RIESGO__3;CATEGORIA__2;4;MODULAR__2;2167.74556666667;2311
ACT_ECON_45;GRU_AN_4;14;TAMA__2;1355;RIESGO__3;CATEGORIA__2;4;MODULAR__2;2177.07813333333;2310
ACT_ECON_45;GRU_AN_4;14;TAMA__2;1355;RIESGO__3;CATEGORIA__2;4;MODULAR__2;2162.6464;2309
ACT_ECON_45;GRU_AN_4;14;TAMA__2;1355;RIESGO__3;CATEGORIA__2;4;MODULAR__2;2177.1812;2308
ACT_ECON_45;GRU_AN_4;14;TAMA__2;1355;RIESGO__3;CATEGORIA__2;4;MODULAR__1;2622.0414;2298
ACT_ECON_45;GRU_AN_4;14;TAMA__2;1355;RIESGO__3;CATEGORIA__2;3;MODULAR__1;1996.83436666667;2306
ACT_ECON_15;GRU_AN_6;12;TAMA__2;9;RIESGO__3;CATEGORIA__1;4;MODULAR__1;1852.31396666667;2305
ACT_ECON_15;GRU_AN_6;12;TAMA__2;9;RIESGO__3;CATEGORIA__1;1;MODULAR__1;1831.18606666667;2304
ACT_ECON_44;GRU_AN_6;32;TAMA__2;12;RIESGO__3;CATEGORIA__1;2;MODULAR__2;1792.2738;2303
ACT_ECON_20;GRU_AN_4;27;TAMA__2;59;RIESGO__2;CATEGORIA__4;4;MODULAR__1;1792.2738;2302
ACT_ECON_20;GRU_AN_4;27;TAMA__2;59;RIESGO__2;CATEGORIA__4;4;MODULAR__1;1792.2738;2301
ACT_ECON_20;GRU_AN_4;27;TAMA__2;59;RIESGO__2;CATEGORIA__4;4;MODULAR__1;1792.2738;2300
ACT_ECON_20;GRU_AN_4;27;TAMA__2;59;RIESGO__2;CATEGORIA__4;4;MODULAR__1;2213.112;2299
ACT_ECON_20;GRU_AN_4;27;TAMA__2;59;RIESGO__2;CATEGORIA__4;1;MODULAR__2;2668.40243333333;2297
ACT_ECON_8;GRU_AN_4;33;TAMA__2;94;RIESGO__0;CATEGORIA__0;1;MODULAR__2;2318.92;2296
ACT_ECON_8;GRU_AN_4;33;TAMA__2;94;RIESGO__0;CATEGORIA__0;1;MODULAR__2;1969.43756666667;2295
ACT_ECON_8;GRU_AN_4;33;TAMA__2;94;RIESGO__0;CATEGORIA__0;1;MODULAR__1;79.5958333333333;3798
ACT_ECON_8;GRU_AN_4;33;TAMA__2;94;RIESGO__0;CATEGORIA__0;1;MODULAR__1;79.0669666666667;3797
ACT_ECON_8;GRU_AN_4;33;TAMA__2;94;RIESGO__0;CATEGORIA__0;4;MODULAR__1;120.339;3796
ACT_ECON_78;GRU_AN_9;11;TAMA__2;207;RIESGO__1;CATEGORIA__6;4;MODULAR__2;1942.13296666667;2561
ACT_ECON_78;GRU_AN_9;11;TAMA__2;207;RIESGO__1;CATEGORIA__6;1;MODULAR__2;4823.1431;2584
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__2;488.0572;2587
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;2854.57943333333;2586
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;2844.33203333333;2585
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;3759.0802;2583
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;2821.02956666667;2582
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;850.202366666667;2581
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;-200.918733333333;2580
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;-200.918733333333;2579
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;-208.9026;2578
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;-216.886466666667;2577
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;-41.1051666666667;2574
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;-1209.5578;2576
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__2;-1209.5578;2575
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__2;981.828966666667;2571
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__1;-140.447666666667;2573
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__2;997.495166666667;2572
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__2;-1629.09946666667;2566
ACT_ECON_5;GRU_AN_13;23;TAMA__2;954;RIESGO__3;CATEGORIA__0;4;MODULAR__2;2476.67986666667;2570
ACT_ECON_36;GRU_AN_6;24;TAMA__2;550;RIESGO__3;CATEGORIA__1;1;MODULAR__2;1217.7574;2569
ACT_ECON_36;GRU_AN_6;24;TAMA__2;550;RIESGO__3;CATEGORIA__1;4;MODULAR__1;-120.691833333333;2568
ACT_ECON_36;GRU_AN_6;24;TAMA__2;550;RIESGO__3;CATEGORIA__1;4;MODULAR__1;-1637.17986666667;2567
ACT_ECON_36;GRU_AN_6;24;TAMA__2;550;RIESGO__3;CATEGORIA__1;4;MODULAR__1;-1511.9771;2565
ACT_ECON_36;GRU_AN_6;24;TAMA__2;550;RIESGO__3;CATEGORIA__1;4;MODULAR__1;-1422.07236666667;2564
ACT_ECON_36;GRU_AN_6;24;TAMA__2;550;RIESGO__3;CATEGORIA__1;4;MODULAR__1;-262.939833333333;2563
ACT_ECON_36;GRU_AN_6;24;TAMA__2;550;RIESGO__3;CATEGORIA__1;3;MODULAR__1;864.824766666667;2562
ACT_ECON_36;GRU_AN_6;24;TAMA__2;550;RIESGO__3;CATEGORIA__1;3;MODULAR__1;1943.2657;2537
ACT_ECON_36;GRU_AN_6;24;TAMA__2;550;RIESGO__3;CATEGORIA__1;3;MODULAR__1;1956.35163333333;2538
ACT_ECON_36;GRU_AN_6;24;TAMA__2;550;RIESGO__3;CATEGORIA__1;3;MODULAR__1;1955.12383333333;2560
ACT_ECON_65;GRU_AN_6;19;TAMA__2;800;RIESGO__3;CATEGORIA__1;1;MODULAR__2;1955.12383333333;2559
ACT_ECON_65;GRU_AN_6;19;TAMA__2;800;RIESGO__3;CATEGORIA__1;1;MODULAR__2;1955.12383333333;2558
ACT_ECON_65;GRU_AN_6;19;TAMA__2;800;RIESGO__3;CATEGORIA__1;1;MODULAR__2;1929.1421;2553
ACT_ECON_65;GRU_AN_6;19;TAMA__2;800;RIESGO__3;CATEGORIA__1;4;MODULAR__2;2720.39366666667;2557
ACT_ECON_65;GRU_AN_6;19;TAMA__2;800;RIESGO__3;CATEGORIA__1;4;MODULAR__2;2720.39366666667;2556
ACT_ECON_24;GRU_AN_4;5;TAMA__2;19;RIESGO__2;CATEGORIA__4;4;MODULAR__2;2720.39366666667;2555
ACT_ECON_24;GRU_AN_4;5;TAMA__2;19;RIESGO__2;CATEGORIA__4;4;MODULAR__2;1942.13296666667;2554
ACT_ECON_24;GRU_AN_4;5;TAMA__2;19;RIESGO__2;CATEGORIA__4;4;MODULAR__2;1875.58013333333;2552
ACT_ECON_24;GRU_AN_4;5;TAMA__2;19;RIESGO__2;CATEGORIA__4;4;MODULAR__2;1822.01816666667;2551
ACT_ECON_44;GRU_AN_6;6;TAMA__2;17;RIESGO__3;CATEGORIA__1;4;MODULAR__2;1835.00903333333;2550
ACT_ECON_44;GRU_AN_6;6;TAMA__2;17;RIESGO__3;CATEGORIA__1;4;MODULAR__2;1835.00903333333;2549
ACT_ECON_21;GRU_AN_9;18;TAMA__2;59;RIESGO__1;CATEGORIA__6;4;MODULAR__2;1888.571;2548
ACT_ECON_21;GRU_AN_9;18;TAMA__2;59;RIESGO__1;CATEGORIA__6;4;MODULAR__2;1833.92696666667;2547
ACT_ECON_21;GRU_AN_9;18;TAMA__2;59;RIESGO__1;CATEGORIA__6;4;MODULAR__2;1887.48893333333;2546
ACT_ECON_33;GRU_AN_9;14;TAMA__2;320;RIESGO__2;CATEGORIA__6;4;MODULAR__2;1845.83576666667;2545
ACT_ECON_33;GRU_AN_9;14;TAMA__2;320;RIESGO__2;CATEGORIA__6;4;MODULAR__2;1845.83576666667;2544
ACT_ECON_33;GRU_AN_9;14;TAMA__2;320;RIESGO__2;CATEGORIA__6;3;MODULAR__2;1792.2738;2543
ACT_ECON_14;GRU_AN_4;4;TAMA__2;77;RIESGO__1;CATEGORIA__5;4;MODULAR__2;1792.2738;2542
ACT_ECON_14;GRU_AN_4;4;TAMA__2;77;RIESGO__1;CATEGORIA__5;4;MODULAR__2;1780.365;2541
ACT_ECON_14;GRU_AN_4;4;TAMA__2;77;RIESGO__1;CATEGORIA__5;4;MODULAR__1;1851.72076666667;2540
ACT_ECON_14;GRU_AN_4;4;TAMA__2;77;RIESGO__1;CATEGORIA__5;1;MODULAR__1;1898.0818;2539
ACT_ECON_14;GRU_AN_4;4;TAMA__2;77;RIESGO__1;CATEGORIA__5;4;MODULAR__2;1956.35163333333;2533
ACT_ECON_52;GRU_AN_7;82;TAMA__2;155;RIESGO__3;CATEGORIA__1;4;MODULAR__2;1956.35163333333;2536
ACT_ECON_52;GRU_AN_7;82;TAMA__2;155;RIESGO__3;CATEGORIA__1;2;MODULAR__2;1956.35163333333;2535
ACT_ECON_52;GRU_AN_7;82;TAMA__2;155;RIESGO__3;CATEGORIA__1;2;MODULAR__1;1956.35163333333;2534
ACT_ECON_111;GRU_AN_4;28;TAMA__2;61;RIESGO__0;CATEGORIA__0;2;MODULAR__1;1969.43756666667;2532
ACT_ECON_44;GRU_AN_6;8;TAMA__2;15;RIESGO__3;CATEGORIA__1;1;MODULAR__2;1969.43756666667;2531
ACT_ECON_18;GRU_AN_11;14;TAMA__4;25;RIESGO__1;CATEGORIA__6;4;MODULAR__2;120.867866666667;3795
ACT_ECON_12;GRU_AN_4;24;TAMA__2;138;RIESGO__3;CATEGORIA__4;4;MODULAR__1;1969.43756666667;2530
ACT_ECON_12;GRU_AN_4;24;TAMA__2;138;RIESGO__3;CATEGORIA__4;4;MODULAR__1;1956.35163333333;2529
ACT_ECON_12;GRU_AN_4;24;TAMA__2;138;RIESGO__3;CATEGORIA__4;4;MODULAR__1;2914.3145;2528
ACT_ECON_12;GRU_AN_4;24;TAMA__2;138;RIESGO__3;CATEGORIA__4;4;MODULAR__1;3732.87256666667;2527
ACT_ECON_5;GRU_AN_13;15;TAMA__2;912;RIESGO__3;CATEGORIA__0;4;MODULAR__1;4523.43436666667;2526
ACT_ECON_5;GRU_AN_13;15;TAMA__2;912;RIESGO__3;CATEGORIA__0;4;MODULAR__1;4397.1155;2525
ACT_ECON_5;GRU_AN_13;15;TAMA__2;912;RIESGO__3;CATEGORIA__0;4;MODULAR__2;4246.7699;2524
ACT_ECON_5;GRU_AN_13;15;TAMA__2;912;RIESGO__3;CATEGORIA__0;4;MODULAR__2;4099.40146666667;2523
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__2;3922.738;2522
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__2;3896.42013333333;2521
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__2;3884.6739;2520
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__1;3700.50203333333;2519
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__1;3516.33016666667;2518
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__2;3333.5419;2517
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__2;3321.54046666667;2516
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__2;3299.39066666667;2515
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__2;3309.53903333333;2514
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__2;3842.89953333333;2506
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__2;3321.54046666667;2513
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__1;3343.69026666667;2512
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__1;3355.6917;2511
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__1;3333.5419;2510
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__1;3333.5419;2509
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__1;3321.54046666667;2508
ACT_ECON_12;GRU_AN_4;5;TAMA__2;90;RIESGO__3;CATEGORIA__4;1;MODULAR__2;3391.82706666667;2507
ACT_ECON_77;GRU_AN_4;51;TAMA__2;89;RIESGO__2;CATEGORIA__4;1;MODULAR__2;4247.59763333333;2495
ACT_ECON_77;GRU_AN_4;51;TAMA__2;89;RIESGO__2;CATEGORIA__4;2;MODULAR__2;4295.73443333333;2496
ACT_ECON_46;GRU_AN_12;29;TAMA__2;128;RIESGO__2;CATEGORIA__4;4;MODULAR__2;4298.47163333333;2505
ACT_ECON_8;GRU_AN_4;11;TAMA__2;42;RIESGO__0;CATEGORIA__0;4;MODULAR__2;4725.46376666667;2504
